time,open,high,low,close
2026-07-07 20:30:00+00:00,63730.0,63742.0,63585.0,63673.99
2026-07-07 20:45:00+00:00,63673.99,63698.24,63617.99,63697.99
2026-07-07 21:00:00+00:00,63698.0,63866.0,63697.99,63786.01
2026-07-07 21:15:00+00:00,63786.0,63786.0,63393.3,63520.0
2026-07-07 21:30:00+00:00,63519.99,63526.7,63313.1,63402.22
2026-07-07 21:45:00+00:00,63402.22,63522.0,63372.0,63423.94
2026-07-07 22:00:00+00:00,63423.93,63468.0,63218.0,63453.99
2026-07-07 22:15:00+00:00,63454.0,63517.05,63389.64,63457.99
2026-07-07 22:30:00+00:00,63458.0,63660.0,63430.0,63616.01
2026-07-07 22:45:00+00:00,63616.0,63616.0,63495.05,63551.02
2026-07-07 23:00:00+00:00,63551.02,63666.87,63526.69,63638.0
2026-07-07 23:15:00+00:00,63638.0,63708.0,63620.0,63650.01
2026-07-07 23:30:00+00:00,63650.0,63658.82,63444.26,63446.0
2026-07-07 23:45:00+00:00,63446.0,63450.0,63320.0,63363.99
2026-07-08 00:00:00+00:00,63364.0,63509.71,63307.36,63494.01
2026-07-08 00:15:00+00:00,63494.0,63692.65,63414.15,63606.0
2026-07-08 00:30:00+00:00,63605.99,63761.99,63554.0,63711.99
2026-07-08 00:45:00+00:00,63711.99,63713.83,63586.01,63612.77
2026-07-08 01:00:00+00:00,63612.78,63649.5,63474.38,63634.98
2026-07-08 01:15:00+00:00,63634.97,63634.97,63425.36,63425.37
2026-07-08 01:30:00+00:00,63425.37,63451.99,62921.78,63156.01
2026-07-08 01:45:00+00:00,63156.01,63216.0,62972.0,63038.01
2026-07-08 02:00:00+00:00,63038.0,63038.0,62818.0,62888.0
2026-07-08 02:15:00+00:00,62888.01,62988.0,62814.0,62888.01
2026-07-08 02:30:00+00:00,62888.01,62972.0,62525.47,62972.0
2026-07-08 02:45:00+00:00,62971.99,63066.0,62889.41,62979.99
2026-07-08 03:00:00+00:00,62979.98,63094.0,62979.98,63071.14
2026-07-08 03:15:00+00:00,63071.14,63071.15,62970.66,63053.81
2026-07-08 03:30:00+00:00,63053.81,63053.81,62916.63,62952.58
2026-07-08 03:45:00+00:00,62952.58,62952.58,62700.18,62766.0
2026-07-08 04:00:00+00:00,62766.0,62856.0,62734.0,62799.28
2026-07-08 04:15:00+00:00,62799.28,62900.0,62799.28,62874.99
2026-07-08 04:30:00+00:00,62874.99,62901.49,62710.0,62741.06
2026-07-08 04:45:00+00:00,62741.07,62809.39,62676.0,62800.0
2026-07-08 05:00:00+00:00,62800.01,62876.95,62750.0,62801.71
2026-07-08 05:15:00+00:00,62801.72,62849.99,62716.0,62772.0
2026-07-08 05:30:00+00:00,62771.99,62781.88,62619.77,62619.78
2026-07-08 05:45:00+00:00,62619.78,62688.0,62558.0,62637.88
2026-07-08 06:00:00+00:00,62637.88,62646.01,62562.0,62634.01
2026-07-08 06:15:00+00:00,62634.01,62712.0,62483.73,62622.01
2026-07-08 06:30:00+00:00,62622.0,62633.16,62477.04,62543.1
2026-07-08 06:45:00+00:00,62543.1,62746.0,62532.0,62657.81
2026-07-08 07:00:00+00:00,62657.82,62752.0,62550.0,62747.35
2026-07-08 07:15:00+00:00,62747.36,62829.0,62673.68,62812.0
2026-07-08 07:30:00+00:00,62812.0,62885.55,62766.0,62826.0
2026-07-08 07:45:00+00:00,62825.99,62894.89,62803.3,62888.35
2026-07-08 08:00:00+00:00,62888.34,62941.46,62788.0,62830.0
2026-07-08 08:15:00+00:00,62830.0,62848.0,62084.0,62084.01
2026-07-08 08:30:00+00:00,62084.0,62158.26,61855.26,62048.25
2026-07-08 08:45:00+00:00,62048.26,62341.88,62000.0,62018.36
2026-07-08 09:00:00+00:00,62018.36,62114.0,61878.69,61883.73
2026-07-08 09:15:00+00:00,61883.74,61938.0,61743.83,61937.99
2026-07-08 09:30:00+00:00,61938.0,62190.01,61937.99,62145.99
2026-07-08 09:45:00+00:00,62145.99,62149.75,62048.3,62057.67
2026-07-08 10:00:00+00:00,62057.68,62094.0,61903.45,62004.63
2026-07-08 10:15:00+00:00,62004.63,62124.6,61982.7,62121.08
